poem_id,poet_name,poem,translation,notes,meaning,poet_name_e,title
207.0, கபிலர்,"அன்னாய் வாழி! வேண்டு அன்னை! நன்றும்
உணங்கல கொல்லோ நின் தினையே? உவக்காண்!
நிணம் பொதி வழுக்கின் தோன்றும்
மழை தலை வைத்த அவர் மணி நெடுங்குன்றே.
"," Kurinji Thinai – What the heroine’s friend said to her  right before the rains
Mother, may you live long!  Mother!
Please listen to me!  Look there!
His sapphire hued, tall mountain
with clouds on its summits
appears like meat covered with fat.
Your millet field will not get dry.
","  The heroine is worried that her family’s millet field has not received enough rain and that millet crops might dry and she will be unable to go there and meet the hero.  Her friend consoles her.  உணங்கல கொல்லோ (2) – ஒளவை துரைசாமி உரை – உண் தினை பெரிதும் உணங்கமாட்டா.  சிறுபான்மை உணங்கினும் மழை வந்தபின் அவை பெரிதும் தழைக்கும் என்பது உணர நின்றது.  இலக்கணக் குறிப்பு:  கொல்லோ – கொல் அசைநிலை, an expletive, ஓகாரம் எதிர்மறை, வழுக்கின் – ஐந்தாம் வேற்றுமை உருபு  ஒப்புப் பொருளில் வந்தது, அவர் – பண்டறி சுட்டு, நெடுங்குன்றே – ஏகாரம் அசைநிலை, an expletive.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   அன்னை வாழி – mother! may you live long, வேண்டு – listen to me with desire, அன்னை – mother, நன்றும் – it is good, உணங்கல கொல்லோ – it will not get dry, நின் தினையே – your millet field, உவக்காண் – look there, நிணம் பொதி வழுக்கின் – like meat with fat covering the top (நிணம் – கொழுப்பு, வழுக்கு – ஊன்), தோன்றும் – it appears, மழை தலை வைத்த – with the clouds on top, அவர் மணி நெடுங்குன்றே – his sapphire colored tall mountain
", Kapilar," குறிஞ்சித் திணை – தோழி தலைவியிடம் சொன்னது
"
208.0, கபிலர்,"அன்னாய் வாழி! வேண்டு அன்னை! கானவர்
கிழங்கு அகழ் நெடுங்குழி மல்க வேங்கைப்
பொன் மலி புது வீத் தாஅம் அவர் நாட்டு
மணி நிற மால் வரை மறைதொறு, இவள்
அணி மலர் நெடுங்கண் ஆர்ந்தன பனியே.
"," Kurinji Thinai – what the heroine’s friend said to the foster mother
Mother, may you live long!
Mother!  Please listen to me!
He’s from the country where abundant
fresh golden vēngai flowers drop and
fill the long trenches that mountain
dwellers dig to remove yams.
Whenever his tall sapphire-colored
mountain was hidden from her sight,
her long, pretty, flower-like eyes were
filled with tears.
","  The heroine’s friend utters these words to the foster mother, praising her, since she has worked with the family and arranged for the couple to get married.  She says the heroine does not shed tears like in the past.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – கானவர் கிழங்கு அகற்குழியை வேங்கையின் பொன்னிற மலர் பரந்து மறைக்கும் என்றது, தலைவன் நற்குடியினின்றும் தலைவியைக் களவில் கைக் கொண்டமையால் உண்டாய அலர் மொழியை நீ உட்பட நம் சுற்றத்தார் வரைவு உடன்பட்டுச் செய்த இத்திருமணமாகிய நற்செயல் மாற்றிப் பெரும் புகழாக்கிவிட்டது என்பது.   இலக்கணக் குறிப்பு:  தாஅம் – இசைநிறை அளபெடை, அவர் – பண்டறி சுட்டு, பனியே – ஏகாரம் அசைநிலை, an expletive.  கண் ஆர்ந்தன பனியே (5) – பொ. வே. சோமசுந்தரனார் உரை – நிரம்பின, ஒளவை துரைசாமி உரை – நீர் சொரிந்தன, தி. சதாசிவ ஐயர் உரை- நீர் நிறையப்பெற்றன.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","  அன்னை வாழி – mother! may you live long, வேண்டு – listen to me with desire, அன்னை – mother, கானவர் – the forest dwellers, கிழங்கு – yams, tubers, அகழ் நெடுங்குழி – long/deep trenches that were dug up, big pits that were dug up, மல்க – filling, வேங்கை – kino tree, Kino Tree, Pterocarpus marsupium, பொன் மலி – gold-like and abundant, புது வீ – fresh flowers, தாஅம் – they drop, அவர் நாட்டு – in his country, மணி நிற – sapphire colored, மால் – tall, வரை – mountains, மறைதொறு – whenever it is hidden from sight, இவள் – her, அணி மலர் – beautiful flowers, நெடுங்கண் – long eyes, large eyes, ஆர்ந்தன பனியே – they were filled with tears, they dropped tears
", Kapilar," குறிஞ்சித் திணை – தோழி செவிலித்தாயிடம் சொன்னது
"
209.0, கபிலர்,"அன்னாய் வாழி! வேண்டு அன்னை! நீ மற்று
யான் அவர் மறத்தல் வேண்டுதி ஆயின்,
கொண்டல் அவரைப் பூவின் அன்ன
வெண்தலை மா மழை சூடித்
தோன்றல் ஆனாது, அவர் மணி நெடுங்குன்றே.
"," Kurinji Thinai – what the heroine said to her friend
Mother, may you live long!
Mother!  Please listen to me!
You are asking me to forget him.
How can I,
when his lofty, sapphire-hued
mountain,
adorned with huge clouds as
white as avarai flowers that
blossom when the eastern winds
blow,
does not fade away from sight?
","  The hero left to earn wealth for their marriage.  The heroine is sad.  Her friend asks her to bear her pain.  The heroine responds with these words.  உள்ளுறை:  புலியூர் கேசிகன் உரை – மழை பெய்தற்குக் கால்வீழ்த்த இருட்சியால் தான் மறையப் பெறாது விளங்கித் தோன்றும் அவர் மணி நெடுங்குன்றம் என்றது, என்ன தான் நாணும் அச்சமும் கொண்டு யான் அடக்கி மறைத்தற்கு முயலினும் என் உள்ளத்துத் துயரம் என்னை நலிவிப்பதனால் புறத்தும் வெளிப்படத் தோன்றி விடுகின்றது என்பது.  இலக்கணக் குறிப்பு:  மற்று – வினை மாற்றில் வந்தது, வேண்டுதி – முன்னிலை வினைமுற்று, பூவின் – இன் சாரியை, அவர் – பண்டறி சுட்டு, அன்ன – உவம உருபு, a comparison word, நெடுங்குன்றே – ஏகாரம் அசைநிலை, an expletive.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   அன்னை வாழி – mother! may you live long, வேண்டு – listen to me with desire, அன்னை – mother, நீ மற்று யான் அவர் மறத்தல் வேண்டுதி – you are asking me to forget him, ஆயின் – if so, கொண்டல் – eastern winds, அவரைப் பூவின் அன்ன – like the avarai flowers, field bean, dolichos lablab, வெண்தலை – white tops, மா மழை – huge clouds, சூடி – adorned, தோன்றல் ஆனாது – does not fade away from sight, அவர் மணி நெடுங்குன்றே – his sapphire-colored tall mountains
", Kapilar," குறிஞ்சித் திணை – தலைவி தோழியிடம் சொன்னது
"
210.0,கபிலர்,"அன்னாய் வாழி! வேண்டு அன்னை! நம் படப்பைப்
புலவுச் சேர் துறுகல் ஏறி, அவர் நாட்டுப்
பூக் கெழு குன்றம் நோக்கி நின்று,
மணி புரை வயங்கிழை நிலைபெறத்
தணிதற்கும் உரித்து, அவள் உற்ற நோயே.
"," Kurinji Thinai – what the heroine’s friend said to the foster mother
Mother, may you live long!
Mother!  Please listen to me!
The distress of the young
woman with bright jewels will
subside, if she stands on the
flesh-reeking boulders of our
garden,
and looks at his sapphire-hued
mountain with flowers.
அன்னாய் பத்து – Ten on the Mother
Poems 211 – 220 are called ‘அன்னாய் பத்து’.  They are similar to ‘அன்னாய் வாழிப் பத்து’, the previous 10 poems.   They are poems that are the words of the heroine to her friend, her friend to her, and the friend to the foster mother.
","  தோழி செவிலித்தாய்க்கு அறத்தொடு நின்றது.  The heroine is confined to the house.  She is depressed.  The foster mother thinks that veriyāttam needs to be performed to heal her.  The heroine’s friend utters these words, letting the foster mother know about the love affair.  புலவுச் சேர் துறுகல் (2) – உ. வே. சா உரை – புலவுச் சேர் துறுகல் என்றது யாவும் தெய்வத்தினான் ஆயினவென்று மறி முதலாயின கொன்று புலவு நாறும் என்பதாம்.  உள்ளுறை:  புலியூர் கேசிகன் உரை – நம் படப்பைப் புலவுச் சேர் துறுகல் ஏறி அவர் நாட்டுப் பூக் கெழு குன்றம் நோக்கி நின்று என்றது, நம்முடைய தாழ்மை உணர்வை கைவிட்டு, அவருடைய உயர்வினைப் போற்றி, இவளை அவரோடு மணம் புணர்த்தலே நாம் செய்தக்கதாம் என்பது.  இலக்கணக் குறிப்பு:  அவர் – பண்டறி சுட்டு, வயங்கிழை – அன்மொழித்தொகை, நோயே – ஏகாரம் அசைநிலை, an expletive.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   அன்னை வாழி – mother! may you live long, வேண்டு – listen to me with desire, அன்னை – mother, நம் படப்பை – our garden, புலவுச் சேர் துறுகல் – flesh-stinking boulders, ஏறி – climbing, அவர் நாட்டுப் பூக் கெழு குன்றம் நோக்கி – looking at his country’s flower filled mountain, நின்று – standing, மணி புரை – sapphire-like, வயங்கிழை –the young woman wearing bright jewels, நிலைபெற – to become stable, தணிதற்கும் உரித்து – it will go down, அவள் உற்ற நோயே – the love affliction/disease that she has attained
", Kapilar," குறிஞ்சித் திணை – தோழி செவிலித்தாயிடம் சொன்னது
"
211.0,கபிலர்,"நெய்யொடு மயக்கிய உழுந்து நூற்றன்ன,
வயலையஞ் சிலம்பின் தலையது,
செயலையம் பகைத்தழை வாடும் அன்னாய்.
"," Kurinji Thinai – What the heroine’s friend said to her
Oh friend!  These lovely
leaves, of the asoka trees that
grow on the beautiful mountain
crests with vayalai vines that
look like threads made from
ulunthu flour mixed with ghee,
will wilt, if they are not worn.
","  After the couple united, the hero gave a leaf garment to the heroine’s friend to give to the heroine.  The friend utters these words to the heroine, requesting her to accept it.  இலக்கணக் குறிப்பு:  உழுந்து – ஆகுபெயர், உழுத்த மாவிற்கு ஆயிற்று, அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   நெய்யொடு மயக்கிய – mixed with ghee, mixed with oil, உழுந்து நூற்றன்ன – like ulunthu (black gram lentil) flour made into threads, வயலை – purslane vines, Portulaca quadrifida, அம் – beautiful, சிலம்பின் தலையது – on the beautiful mountain crests, செயலை – asoka tree, Saraca indica, அம் – beautiful, பகைத் தழை – changed leaves, differing leaves, வாடும் – they will fade, அன்னாய் – oh friend, oh mother
", Kapilar,"குறிஞ்சித் திணை தோழி தலைவியிடம் சொன்னது
"
212.0,கபிலர்,"சாத்த மரத்த பூழில் எழு புகை,
கூட்டு விரை கமழும் நாடன்
அறவற்கு, எவனோ நாம் அகல்வு அன்னாய்?
"," Kurinji Thinai – What the heroine’s friend said to the foster mother
Oh mother!  Why did we refuse
the virtuous man, from the
country where sandal and akil
woods are burned, their smoke
rising up together with fragrance?
","  தோழி செவிலித்தாய்க்கு அறத்தொடு நின்றது.  The heroine’s parents who are not aware of the love affair rejected the marriage proposal from the hero.  The heroine’s friend tells the foster mother about the affair and requests the family to marry the heroine to her lover.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – சாந்த மரப் பொழில் என்றது தலைவியின் குடியை, அகில் என்றது உயர் குடித் தோன்றலாகிய தலைவனை, புகை என்றது அவன் உள்ளத்தே பொங்கியெழுந்த காதல் உணர்ச்சியை, சந்தன மரம் என்றது தலைவியை, அதன் மணம் என்றது தலைவியின் நெஞ்சத்தே கிளர்ந்து எழும் காதல் உணர்ச்சியை, கூட்டு மணம் கமழும் என்றது தலைவன் விடுத்த சான்றோர் அவ்விருவருக்கும் மணம் பேசிவந்த திருமணச் செய்தியை என்க.  இலக்கணக் குறிப்பு:  சாத்த – சாந்த என்றது வலித்தல் விகாரம், மரத்த – அகரம் பன்மை உருபு, அகல்வு – அகற்சி, நீக்கல், தொழிற்பெயர், அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   சாத்த மரத்த – with sandalwood tree wood, பூழில் – akil wood, eaglewood, a fragrant wood, Aquilaria agallocha, எழு புகை – smoke that rises, கூட்டு விரை கமழும் – mixed fragrance spreads, நாடன் – man from such country, அறவற்கு – to the virtuous man, எவனோ – why, நாம் அகல்வு – we refused, அன்னாய் – oh friend, oh mother
", Kapilar,"குறிஞ்சித் திணை – தோழி செவிலித்தாயிடம் சொன்னது
"
213.0,கபிலர்,"நறு வடி மாஅத்து மூக்கு இறுபு உதிர்ந்த
ஈர்ந்தண் பெரு வடுப், பாலையிற் குறவர்
உறை வீழ் ஆலியின் தொகுக்கும் சாரல்
மீமிசை நன்னாட்டவர் வரின்,
யான் உயிர் வாழ்தல் கூடும் அன்னாய்.
"," Kurinji Thinai – What the heroine said to her friend
Oh friend!  If my man comes back
from his fine country with very tall
slopes, where wasteland mountain
dwellers collect and heap, fragrant,
wet, cool, big vadu mangoes that fall
down as their stems break,
like hailstones, I might be able to live.
","  The heroine utters these words after hearing from her friend that the hero is coming to marry her.  நற்றிணை 6 – அத்தக் குமிழின் கொடு மூக்கு விளை கனி, நற்றிணை 24 – விளவின் ஆட்டு ஒழி பந்தின் கோட்டு மூக்கு இறுபு, நற்றிணை 372 – பெண்ணைத் தேனுடை அழி பழம் வள் இதழ் நெய்தல் வருந்த மூக்கு இறுபு அள்ளல் இருஞ் சேற்று ஆழப் பட்டென, ஐங்குறுநூறு 213 – நறு வடி மாஅத்து மூக்கு இறுபு உதிர்த்த.  மூக்கு (1) – பொ. வே. சோமசுந்தரனார் உரை – காம்பு.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – இற்றுவீழும் வடியினைக் குறவர் தொகுப்பர் என்றது, பாலை நிலத்தின்கண் வெம்பி வீழும் வடுக்களைத் தொகுக்கும் குறவர் போன்று நம்பெருமானும் யான் துயரத்தாலே நைந்து இறந்துபடும் எல்லைவரை வாளாவிருந்து அவ்வெல்லைக்கண் வரைதற்கு வர முயல்வாயாயினன் எனத் தலைவனை பழித்தபடியாம்.  இலக்கணக் குறிப்பு:  இறுபு – செய்பு என்னும் வாய்பாட்டு வினையெச்சம், ஆலியின் – இன் ஒப்புப்பொருளில் வந்தது, ஐந்தாம் வேற்றுமை உருபு, மீமிசை – ஒருபொருட் பன்மொழி, அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   நறு வடி – fragrant tiny green mangoes, மாவடு, மாஅத்து – of mango trees, மூக்கு இறுபு – stems breaking, உதிர்ந்த – dropped (மூக்கு – காம்பு, இறுபு – முறிந்து, உடைந்து), ஈர்ந்தண் – wet cool, பெருவடு – big tender mangoes, big immature mangoes, பாலையிற் குறவர் – men from the pālai land, men from the wasteland, உறை – rain, வீழ் – falling, ஆலியின் – like hailstones, தொகுக்கும் – they collect, they heap, சாரல் – mountain slopes, மீமிசை – very high, நன்னாட்டவர் – the man from the fine country, வரின் – if he comes, யான் உயிர் வாழ்தல் கூடும் – I might be able to live, அன்னாய் – oh friend, oh mother
", Kapilar,"குறிஞ்சித் திணை  – தலைவி தோழியிடம் சொன்னது
"
214.0,கபிலர்,"சாரல் பலவின் கொழுந்துணர் நறும் பழம்
இருங்கல் விடர் அளை வீழ்ந்தென, வெற்பில்
பெருந்தேன் இறாஅல் கீறும் நாடன்,
பேர் அமர் மழைக் கண் கலிழத், தன்
சீருடை நன்னாட்டுச் செல்லும் அன்னாய்.
"," Kurinji Thinai – What the heroine’s friend said to her  as the hero listened nearby
Oh friend!  He will go back to his
fine country,
where huge fragrant jackfruits
growing in clusters on the mountain
slopes fall in crevices between huge
boulders, breaking large honeycombs,
making your large, moist eyes shed tears.
","  Gossip has risen in town because of the love affair between the hero and heroine.  The hero stays away for some time because of this.  The heroine is depressed.  The heroine’s friend who is aware that the hero is listening, utters these words to the heroine, hoping that the hero will change his mind and come like before.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – பலாப்பழம் வீழ்தலானே விடரகத்துள்ள அளையின் கண்ணதாகிய தேனடை சிதைதற்கிடனான நாடன் என்றது, தனது ஒழுக்கத்தாலே நம்முடைய இயற்கை நலத்தையும் அழிப்பவன் என்பது.  இலக்கணக் குறிப்பு:  இறாஅல் – இசைநிறை அளபெடை, அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   சாரல் பலவின் – of the jackfruit trees on the mountain slope, கொழுந்துணர் – big bunches, நறும் பழம் – fragrant fruits, இருங்கல் – black/huge boulders, விடர் அளை – mountain crevices (விடர் அளை – இருபெயரொட்டு), வீழ்ந்தென – since they fall down, வெற்பில் – in the mountain, பெருந்தேன் இறாஅல் – large honey combs, கீறும் – they split, they break apart, நாடன் – the man from such country, பேர் அமர் – huge and calm, மழைக் கண் கலிழ – causing tears falling from your moist eyes, தன் சீருடை நன்னாட்டுச் செல்லும் – he will go to his fine country, அன்னாய் – oh friend, oh mother
", Kapilar,"குறிஞ்சித் திணை   தோழி தலைவியிடம் சொன்னது  சிறைப்புறத்தானாக இருந்த தலைவன் கேட்கும்படி
"
215.0,கபிலர்,"கட்டளை அன்ன மணி நிறத் தும்பி,
இட்டிய குயின்ற துறைவயின் செலீஇயர்,
தட்டைத் தண்ணுமைப் பின்னர் இயவர்
தீங்குழல் ஆம்பலின் இனிய இமிரும்,
புதல் மலர் மாலையும் பிரிவோர்,
இதனினும் கொடிய செய்குவர் அன்னாய்.
"," Kurinji Thinai – What the heroine said to her friend  as the hero listened nearby
Oh friend!  The man who leaves you
at evening time,
when the bush flowers are in bloom,
and sapphire-colored bees that shine
like touchstone hum sweetly like the
music of flutes that follow rattles and
thannumai drums of musicians near
the shore,
is capable of being even more cruel
than this.
","  The hero comes to see the heroine during their day trysts.  She is sad when he leaves in the evenings and desires night trysts as well.  She utters these words to her friend one evening, aware that the hero is standing nearby.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – இயவருடைய தட்டை தண்ணுமையாகிய வல்லோசையுடைய கருவிகள் முழங்கிப் போய பின்னர்ப் புதரினின்றும் வண்டெழுந்து முரன்று அலையுமாறு அவர் ஆரவாரமுடையன கூறிச் சென்ற பின்னர் என் நெஞ்சம் இனைந்து நைகின்றது என்பது.  இலக்கணக் குறிப்பு:  அன்ன – உவம உருபு, a comparison word, செலீஇயர் – இயர் ஈற்று வினையெச்சம், மாலையும் – உம்மை இழிவு சிறப்பு, அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   கட்டளை அன்ன – like a black rubbing stone of goldsmiths (black color), மணி நிறத் தும்பி – sapphire colored bees, இட்டிய – small, குயின்ற – created, துறைவயின் – near the shore, செலீஇயர் – while going, தட்டை – rattles, தண்ணுமை – big one-eyed drum, பின்னர் – after that, இயவர் – musicians, தீங்குழல் – sweet flute, ஆம்பலின் – like an āmpal flute (இன் ஐந்தாம் வேற்றுமை உருபு, ஒப்புப் பொருளில் வந்தது), இனிய இமிரும் – they hum sweetly, புதல் மலர் – bush flowers, மாலையும் – even in the evening, பிரிவோர் – the man  who leaves, இதனினும் கொடிய – harsher than this, செய்குவர் – the man who will do, அன்னாய் – oh friend, oh mother
", Kapilar,"குறிஞ்சித் திணை  – தலைவி தோழியிடம் சொன்னது  சிறைப்புறத்தானாக இருந்த தலைவன் கேட்கும்படி
"
216.0, கபிலர்,"குறுங்கை இரும்புலிக் கோள் வல் ஏற்றை,
நெடும் புதல் கானத்து, மடப் பிடி ஈன்ற
நடுங்கு நடைக் குழவி கொளீஇய, பலவின்
பழம் தூங்கு கொழு நிழல் ஒளிக்கும் நாடற்குக்,
கொய்திடு தளிரின் வாடி, நின்
மெய் பிறிது ஆதல் எவன் கொல் அன்னாய்?
"," Kurinji Thinai – What the heroine’s friend said to her  as the hero listened nearby
Oh friend!  Why is your body
without luster, like a plucked
tender sprout that has wilted?
Is it because of your lover
from the country where a big,
murderous male tiger with short
front legs hides in the dense shade
of a jackfruit tree bearing fruits,
and stalks a young tottering calf
of an innocent female elephant
in the forest with tall bushes?
","  Happy with their secret love, the hero does not think about marriage.  The heroine is sad about it.  Her friend who is aware that the hero is standing nearby, utters these words to the heroine, to let the hero know about his cruelty and suggesting that he come and marry soon.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – புலிக் கோள் வல் ஏற்றை நெடும் புதல் கானத்து, மடப் பிடி ஈன்ற நடுங்கு நடைக் குழவி கொளீஇய பலவின் பழந்தூங்கு கொழு நிழல் ஒளிக்கும் என்பது, முகிழ்ந்துள்ள இளமை மிக்க பென்மைப் பெருநலத்தைச் செவ்வி பெறும் பொழுதெல்லாம் பற்றி நுகர்தற் பொருட்டே இனிய வஞ்சக மொழிகளைப் போர்வையாகக் கொண்டு இக்களவொழுக்கத்தின் ஊடே மறைந்திருக்கின்றானல்லது வரைந்து கொண்டு அறவாழ்வு நடத்துதலில் கருத்திலன், அவன் பொருட்டு நீ வருந்துதலாற் பயனில்லை என்பது.  நெடும்புதற் கானம் தலைவியின் குடிக்கும், மடப்பிடி தலைவிக்கும், அஃதீன்ற குழவி தலைவியின்பாற் பருவங்கொண்டுள்ள பெண்மை நலத்திற்கும், பழம் அவன் இனிய வஞ்சக மொழிக்கும் ஒளித்தல் களவொழுக்கத்தே கரந்து திரிதற்கும் உவமையாக நுண்ணிதிற் கண்டு கொள்க.  இலக்கணக் குறிப்பு:  கொளீஇய – செய்யிய என்னும் வாய்பாட்டு வினையெச்சம், தளிரின் – இன் ஐந்தாம் வேற்றுமை உருபு, ஒப்புப் பொருளில் வந்தது, கொல் – அசைநிலை, an expletive, அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   குறுங்கை – short front legs, இரும்புலி – big  tiger, கோள்வல் ஏற்றை – a murderous male, நெடும் புதல் கானத்து – in the forest with tall bushes, மடப்பிடி – an innocent female elephant, ஈன்ற – gave birth, நடுங்கு நடைக் குழவி – a calf with trembling walk, கொளீஇய – to seize, to kill, பலவின் – of a jackfruit tree, பழம் தூங்கு – fruits hanging, கொழு நிழல் – heavy shade, dense shade, ஒளிக்கும் – it hides, it stalks, நாடற்கு – for the man the country, கொய்திடு தளிரின் – like a plucked delicate sprout, வாடி – wilted, நின் மெய் – your body, பிறிது ஆதல் – changing, becoming different, losing luster, எவன் கொல் – what is the reason, அன்னாய் – oh friend, oh mother
", Kapilar," குறிஞ்சித் திணை – தோழி தலைவியிடம் சொன்னது  சிறைப்புறத்தானாக இருந்த தலைவன் கேட்கும்படி
"
217.0, கபிலர்,"பெருவரை வேங்கைப் பொன் மருள் நறு வீ
மான் இனப் பெருங்கிளை மேயல் ஆரும்,
கானக நாடன் வரவும், இவள்
மேனி பசப்பது எவன் கொல் அன்னாய்?
"," Kurinji Thinai – What the heroine’s friend said to her
Oh friend!  Why does your body
grow sallow even after your man
from the forest country, where
big deer herds graze on fragrant
golden flowers of vēngai trees
on the tall mountains, has come?
","  The hero who went to earn wealth for married life has returned.  The heroine’s friend lets the heroine know about it.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – மானும் அதன் இனமாகிய சுற்றமும் வேங்கைப் பொன்மலரைத் தின்னும் என்றது, இனி நின்னோடு கூடி யாங்களும் சுற்றமும் தலைவன் நின்னை வரைந்து கொண்டு இல்லறம் நிகழ்த்துங்கால் உண்டு மகிழ்ந்திருப்போம் என்பது.  இலக்கணக் குறிப்பு:  மருள் – உவம உருபு, a comparison word, மேயல் – தொழிற்பெயர் (அ. தட்சிணாமூர்த்தி உரை), ஆகுபெயர் உணவிற்கு (பொ. வே. சோமசுந்தரனார் உரை), கொல் – அசைநிலை, an expletive,  அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   பெரு வரை – lofty mountains, huge mountains, வேங்கை – kino trees, Kino Tree, Pterocarpus marsupium, பொன் மருள் – like gold, நறு வீ – fragrant flowers, மான் இனப் பெருங்கிளை – big herds of deer families, மேயல் ஆரும் – they graze and eat, they eat their food, கானக நாடன் – the man from the forest country, வரவும் – when he comes, இவள் – her, மேனி பசப்பது எவன் கொல் – why does your body grow sallow oh friend அன்னாய் – oh friend, oh mother
", Kapilar," குறிஞ்சித் திணை – தோழி தலைவியிடம் சொன்னது
"
218.0, கபிலர்,"நுண் ஏர் புருவத்த கண்ணும் ஆடும்,
மயிர் வார் முன் கை வளையும் செறூஉம்,
களிறு கோள் பிழைத்த கதஞ்சிறந்து எழு புலி
எழுதரு மழையின் குழுமும்
பெருங்கல் நாடன், வருங்கொல் அன்னாய்.
"," Kurinji Thinai – What the heroine’s friend said to her
Oh friend!  My eyes
with beautiful brows twitch.
The bangles on my forearm
with fine hair have become
tight.
These omens tell me that your
man from the lofty mountains,
where an enraged, fierce tiger
that lost its prey elephant
roars like the rising clouds,
will come back to marry you.
","  The hero’s family approached the heroine’s family to arrange a wedding.  Not knowing about their daughter’s love affair, the family refuse the alliance.  The heroine is unable to bear her pain.  Her friend consoles her saying that the hero will come soon and marry her. உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – களிறுகோள் பிழைத்தமையால் கதஞ்சினந்து எழுபுலி முழங்கும் என்றது, நம் சுற்றத்தார் வரைவு மறுத்தலானே ஊக்கஞ்சிறந்து முன்னையினும் பன்மடங்கு முயன்று நம் சுற்றத்தாரை உடம்படுவித்துக் கொண்டு வரைவொடு வருவான் என்பது.  இலக்கணக் குறிப்பு:  செறூஉம் – இன்னிசை அளபெடை, எழுபுலி – வினைத்தொகை, எழுதரு மழை – வினைத்தொகை, கொல் – அசைநிலை, an expletive, அன்னாய் – விளி.  அன்னாய் – அன்னை அன்னாய் என வந்தது, ஐ ஆய் ஆகும் (தொல்காப்பியம், விளிமரபு 4).
","   நுண் ஏர் புருவத்த – with delicate beautiful eyebrows, கண்ணும் ஆடும் – eyes twitch,  மயிர் வார் முன் கை – forearms with fine hair, வளையும் செறூஉம் – bangles have become tight, களிறு – a male elephant, கோள் பிழைத்த – escaped death, escaped being seized, கதம் சிறந்து எழு புலி – very angry rising tiger, எழுதரு மழையின் – like the rising clouds (மழையின் – இன் ஐந்தாம் வேற்றுமை உருபு, ஒப்புப் பொருளில் வந்தது), குழுமும் – it roars, பெருங்கல் நாடன் – the man from the mountain country, வரும் கொல் – he will come, அன்னாய் – oh friend, oh mother
", Kapilar," குறிஞ்சித் திணை – தோழி தலைவியிடம் சொன்னது
"
